currency,price,period_start,period_end,next_billing_date
USD,107.07,2023-02-18 00:00:00,2023-03-20 00:00:00,2023-03-21 00:00:00
USD,110.28,2023-03-21 00:00:00,2023-04-20 00:00:00,2023-04-21 00:00:00
USD,113.59,2023-04-21 00:00:00,2023-05-21 00:00:00,2023-05-22 00:00:00
USD,117.0,2023-05-22 00:00:00,2023-06-21 00:00:00,2023-06-22 00:00:00
USD,120.51,2023-06-22 00:00:00,2023-07-22 00:00:00,2023-07-23 00:00:00
USD,124.13,2023-07-23 00:00:00,2023-08-22 00:00:00,2023-08-23 00:00:00
USD,127.85,2023-08-23 00:00:00,2023-09-22 00:00:00,2023-09-23 00:00:00
USD,131.69,2023-09-23 00:00:00,2023-10-23 00:00:00,2023-10-24 00:00:00
USD,135.64,2023-10-24 00:00:00,2023-11-23 00:00:00,2023-11-24 00:00:00
USD,139.71,2023-11-24 00:00:00,2023-12-24 00:00:00,2023-12-25 00:00:00
USD,499.0,2022-12-18 00:00:00,2023-01-17 00:00:00,2023-01-18 00:00:00
USD,506.48,2023-01-18 00:00:00,2023-02-17 00:00:00,2023-02-18 00:00:00
USD,514.08,2023-02-18 00:00:00,2023-03-20 00:00:00,2023-03-21 00:00:00
USD,521.79,2023-03-21 00:00:00,2023-04-20 00:00:00,2023-04-21 00:00:00
USD,529.62,2023-04-21 00:00:00,2023-05-21 00:00:00,2023-05-22 00:00:00
USD,537.56,2023-05-22 00:00:00,2023-06-21 00:00:00,2023-06-22 00:00:00
USD,545.62,2023-06-22 00:00:00,2023-07-22 00:00:00,2023-07-23 00:00:00
USD,553.8,2023-07-23 00:00:00,2023-08-22 00:00:00,2023-08-23 00:00:00
USD,562.11,2023-08-23 00:00:00,2023-09-22 00:00:00,2023-09-23 00:00:00
USD,570.54,2023-09-23 00:00:00,2023-10-23 00:00:00,2023-10-24 00:00:00
USD,579.1,2023-10-24 00:00:00,2023-11-23 00:00:00,2023-11-24 00:00:00
USD,587.79,2023-11-24 00:00:00,2023-12-24 00:00:00,2023-12-25 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,299.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,303.48,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,308.03,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,312.65,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,317.34,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,322.1,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,326.93,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,331.83,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,336.81,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,341.86,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,346.99,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,352.19,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,299.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,303.48,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,308.03,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,312.65,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,317.34,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,322.1,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,326.93,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,331.83,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,336.81,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,341.86,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,346.99,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,352.19,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-19 00:00:00,2023-01-18 00:00:00,2023-01-19 00:00:00
USD,103.95,2023-01-19 00:00:00,2023-02-18 00:00:00,2023-02-19 00:00:00
USD,107.07,2023-02-19 00:00:00,2023-03-21 00:00:00,2023-03-22 00:00:00
USD,110.28,2023-03-22 00:00:00,2023-04-21 00:00:00,2023-04-22 00:00:00
USD,113.59,2023-04-22 00:00:00,2023-05-22 00:00:00,2023-05-23 00:00:00
USD,117.0,2023-05-23 00:00:00,2023-06-22 00:00:00,2023-06-23 00:00:00
USD,120.51,2023-06-23 00:00:00,2023-07-23 00:00:00,2023-07-24 00:00:00
USD,124.13,2023-07-24 00:00:00,2023-08-23 00:00:00,2023-08-24 00:00:00
USD,127.85,2023-08-24 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00
USD,131.69,2023-09-24 00:00:00,2023-10-24 00:00:00,2023-10-25 00:00:00
USD,135.64,2023-10-25 00:00:00,2023-11-24 00:00:00,2023-11-25 00:00:00
USD,139.71,2023-11-25 00:00:00,2023-12-25 00:00:00,2023-12-26 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,99.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,103.95,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,107.07,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,110.28,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,113.59,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
USD,117.0,2023-05-24 00:00:00,2023-06-23 00:00:00,2023-06-24 00:00:00
USD,120.51,2023-06-24 00:00:00,2023-07-24 00:00:00,2023-07-25 00:00:00
USD,124.13,2023-07-25 00:00:00,2023-08-24 00:00:00,2023-08-25 00:00:00
USD,127.85,2023-08-25 00:00:00,2023-09-24 00:00:00,2023-09-25 00:00:00
USD,131.69,2023-09-25 00:00:00,2023-10-25 00:00:00,2023-10-26 00:00:00
USD,135.64,2023-10-26 00:00:00,2023-11-25 00:00:00,2023-11-26 00:00:00
USD,139.71,2023-11-26 00:00:00,2023-12-26 00:00:00,2023-12-27 00:00:00
USD,299.0,2022-12-20 00:00:00,2023-01-19 00:00:00,2023-01-20 00:00:00
USD,303.48,2023-01-20 00:00:00,2023-02-19 00:00:00,2023-02-20 00:00:00
USD,308.03,2023-02-20 00:00:00,2023-03-22 00:00:00,2023-03-23 00:00:00
USD,312.65,2023-03-23 00:00:00,2023-04-22 00:00:00,2023-04-23 00:00:00
USD,317.34,2023-04-23 00:00:00,2023-05-23 00:00:00,2023-05-24 00:00:00
